date,title,section,author,summary,full_text,url,sentiment_label,sentiment_score,next_day_return,next_day_up
2023-11-07,Tata Steel CEO expresses concern over India's rising steel imports,Industry,,"India being a net importer of steel is a matter of concern, Tata Steel CEO & MD T V Narendran said Tuesday.","According to SteelMint India, India's steel imports were higher at 0.46 million tonnes (MT) in October 2023, compared to exports of 0.24 MT. (Representative image) India being a net importer of steel is a matter of concern, Tata Steel CEO & MD T V Narendran said Tuesday. The government has assured of intervention, if the imports remain on a rise, Narendran said at the ISA Steel Conclave event in the national capital. ""I think it's a little bit of a concern because internationally steel prices are still a bit soft because of China... You heard the (commerce) minister Piyush Goyal saying that if imports increase the government will look at what it can do to help us,"" he said replying to a question on India being net importer of steel in October. Commerce and Industry Minister Piyush Goyal on Tuesday assured the domestic industry that India will not accept such unfair taxes and will fight to get a fair deal for producers and exporters. He said India has already flagged its concerns over the carbon tax with the European Union (EU) and in the WTO (World Trade Organization). The CBAM (Carbon Border Adjustment Mechanism) or carbon tax (a kind of import duty) will come into effect from January 1, 2026, but from October 1 this year, domestic companies from seven carbon-intensive sectors, including steel, cement, fertiliser, aluminium and hydrocarbon products, will have to share data with regard to carbon emissions with the EU. ""I will assure you that we are extremely concerned about CBAM... We are taking it up with the WTO very very seriously. We shall try to work and fight to get a fair deal for the Indian producers and exporters and nobody is complacent about CBAM,"" he said here at a function of the steel industry. According to SteelMint India, India's steel imports were higher at 0.46 million tonnes (MT) in October 2023, compared to exports of 0.24 MT. Replying to a separate question on the decarbonisation plans of Tata Steel Netherlands, Narendran said ""we have already given a proposal which will be discussed with the Dutch government."" After securing funding in the UK, Tata Steel is looking for financial aid from the Netherlands government to execute its decarbonisation plans. In the Netherlands, the company has a 7 million tonne per annum (MTPA) plant in IJmuiden. The company's goal is to produce CO2-neutral steel by 2050 in Europe. Narendra did not elaborate on the estimated funding the company is looking at from the Netherlands government. ""That we don't want to share lets wait for the discussion to happen,"" he said. (Only the headline and picture of this report may have been reworked by the Business Standard staff; the rest of the content is auto-generated from a syndicated feed.)",https://www.business-standard.com/industry/news/tata-steel-ceo-expresses-concern-over-india-s-rising-steel-imports-123110700545_1.html,negative,-0.9436,0.001896,1.0
2023-11-07,Life Insurance companies reports 7.64% YoY rise in new business premiums,Industry,,LIC's market share: ICICI Prudential Life Insurance inched up by 2.00 per cent YoY to Rs 8739.05 crore while Max Life Insurance recorded 27.87 per cent growth to Rs 5004.1 crore,Representative Image,https://www.business-standard.com/industry/news/life-insurance-companies-reports-7-64-yoy-rise-in-new-business-premiums-123110700902_1.html,positive,0.9347,0.001896,1.0
2023-11-07,Imaging satellites to AI healthcare: Nasscom recognises India's tech cos,Technology,,Nasscom: The aim of these deep tech startups is to solve some of the world's most pressing challenges and address critical global issues,Nasscom,https://www.business-standard.com/technology/tech-news/imaging-satellites-to-ai-healthcare-nasscom-recognises-india-s-tech-cos-123110701324_1.html,positive,0.7458,0.001896,1.0
2023-11-07,"Honasa Consumer IPO gains 4% on market debut, value hits Rs 10,850 cr",Markets,,Honasa Consumer IPO: Many on the Street had raised concerns over Honasa's valuation and profitability track record,Representative Image,https://www.business-standard.com/markets/ipo/honasa-consumer-ipo-gains-4-on-market-debut-value-hits-rs-10-850-cr-123110700826_1.html,negative,-0.8845,0.001896,1.0
2023-11-07,"Zomato, Paytm: Analysts bet on new-age stocks amid improving profitability",Markets,,"That apart, analysts believe stable profit margins, too, are acting as tailwinds for the companies","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/markets/news/zomato-paytm-analysts-bet-on-new-age-stocks-amid-steady-profitability-123110700557_1.html,positive,0.8258,0.001896,1.0
2023-11-07,A tough second half for oil marketing companies due to surging crude prices,Markets,,Crude Oil Prices: Most commodity traders are betting energy prices will remain high,Photo: Bloomberg,https://www.business-standard.com/markets/stock-market-news/a-tough-second-half-for-oil-marketing-companies-due-to-surging-crude-prices-123110701159_1.html,negative,-0.7328,0.001896,1.0
2023-11-07,AIFs seek clarity from Sebi on new valuation norms to address gaps,Markets,,AIFs valuation norms: Industry body IVCA has sent suggestions to Sebi while highlighting implementation challenges,Representative Image,https://www.business-standard.com/markets/news/aifs-seek-clarity-from-sebi-on-new-valuation-norms-to-address-gaps-123110700975_1.html,positive,0.7264,0.001896,1.0
2023-11-07,"Baby showers to photoshoots, boutique hospitals redefine maternity care",Industry,,The niche - and growing - segment within the healthcare industry targets an affluent clientele,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/industry/news/baby-showers-to-photoshoots-boutique-hospitals-redefine-maternity-care-123110700896_1.html,neutral,0.125,0.001896,1.0
2023-11-07,Markets snap 3 days of rally; settle marginally lower amid volatility,Markets,,Equity benchmark indices snapped three days of rally to settle marginally lower on Tuesday amid weak trends in Asian and European markets along with unabated foreign fund outflows.,"Photo: Bloomberg Equity benchmark indices snapped three days of rally to settle marginally lower on Tuesday amid weak trends in Asian and European markets along with unabated foreign fund outflows. The 30-share BSE Sensex dipped 16.29 points or 0.03 per cent to settle at 64,942.40. During the day, it declined 320.59 points or 0.49 per cent to 64,638.10. The Nifty slipped 5.05 points or 0.03 per cent to 19,406.70. Among the Sensex firms, Bajaj Finance, JSW Steel, Reliance Industries, Mahindra & Mahindra, ITC, Tata Consultancy Services, Wipro, HDFC Bank, Larsen & Toubro and Bharti Airtel were the major laggards. Sun Pharma, NTPC, State Bank of India, IndusInd Bank and Axis Bank were the major gainers. In Asian markets, Seoul, Tokyo, Shanghai and Hong Kong settled in the negative territory. European markets were trading mostly lower. The US markets ended with marginal gains on Monday. Global oil benchmark Brent crude declined 2.12 per cent to USD 83.37 a barrel. Foreign Institutional Investors (FIIs) offloaded equities worth Rs 549.37 crore on Monday, according to exchange data. The BSE benchmark jumped 594.91 points or 0.92 per cent to settle at 64,958.69 on Monday. The broader Nifty climbed 181.15 points or 0.94 per cent to 19,411.75. (Only the headline and picture of this report may have been reworked by the Business Standard staff; the rest of the content is auto-generated from a syndicated feed.)",https://www.business-standard.com/markets/news/markets-snap-3-days-of-rally-settle-marginally-lower-amid-volatility-123110700778_1.html,negative,-0.9605,0.001896,1.0
2023-11-07,Protean eGov Tech IPO subscribed 3.21 times on second day of offer,Markets,,The initial public offer (IPO) of Protean eGov Technologies was subscribed 3.21 times on Day 2 of subscription on Tuesday.,"Protean eGov Tech IPO | Shares of the company will be listed on the BSE The initial public offer (IPO) of Protean eGov Technologies was subscribed 3.21 times on Day 2 of subscription on Tuesday. The IPO received bids for 1,40,49,126 shares against 43,78,700 shares on offer, according to NSE data. The category for non-institutional investors was subscribed 6.23 times while the quota for Retail Individual Investors (RIIs) received 3.88 times subscription. The portion for Qualified Institutional Buyers (QIBs) was subscribed 7 per cent. The IPO of Protean eGov Technologies received a full subscription on the first day of the share sale on Monday. Protean eGov Technologies (formerly known as NSDL E-Governance Infrastructure) on Friday said it has mobilized a little over Rs 143 crore from anchor investors. The public issue is purely an offer of sale (OFS) by existing shareholders. The OFS size has been reduced to 61.91 lakh equity shares from 1.28 crore equity shares planned earlier. Since the IPO is completely an OFS, the entire proceeds will go to the selling shareholders and the company will not receive any funds from the issue. The Rs 490-crore IPO, with a price band of Rs 752-792 per share, will conclude on November 8. Protean eGov Technologies is one of the key IT-enabled solution companies in India engaged in conceptualizing, developing, and executing nationally critical and population-scale greenfield technology solutions. The company collaborated with the government and has extensive experience in creating digital public infrastructure and developing innovative citizen-centric e-governance solutions. Originally set up as a depository in 1995, it created a systemically important national infrastructure for capital market development in India. ICICI Securities, Equirus Capital, IIFL Securities and Nomura Financial Advisory and Securities (India) are the managers of the offer. Shares of the company will be listed on the BSE.",https://www.business-standard.com/markets/ipo/protean-egov-tech-ipo-subscribed-3-21-times-on-second-day-of-offer-123110701036_1.html,neutral,0.0453,0.001896,1.0
